
Quadro extraído em 25 de Fevereiro de 2025 (00:27:20)
http://www.ine.pt



Local de residência à data dos Censos [2021] (NUTS - 2024);Grupo etário;Sexo;Período de referência dos dados;População residente (N.º) por Local de residência à data dos Censos [2021] (NUTS - 2024), Sexo, Grupo etário e Naturalidade (País) -  Decenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;Naturalidade (País);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;Total;Portuguesa;Estrangeira;Europa;Alemanha;Áustria;Bélgica;Bulgária;Espanha;França;Irlanda;Itália;Luxemburgo;Países Baixos;Polónia;Roménia;Suécia;Federação da Rússia;Suíça;Ucrânia;África;África do Sul;Angola;Cabo Verde;Guiné-Bissau;Moçambique;São Tomé e Príncipe;América;Canadá;Estados Unidos da América;Argentina;Brasil;Venezuela;Ásia;Bangladeche;China;Índia;Nepal;Paquistão;Oceânia;
;;;;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;
;85 e mais anos;H;2021;30;29;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;;M;2021;37;35;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
110904: Encarnação;Total;H;2021;2407;2126;281;72;6;2;2;0;0;14;0;1;0;4;0;6;0;1;4;17;38;0;25;2;3;7;0;157;0;3;0;151;2;14;0;1;2;11;0;0;
;;M;2021;2511;2222;289;68;7;1;5;0;3;12;1;0;0;2;0;5;0;1;4;14;37;2;23;1;1;10;0;180;0;3;0;172;4;4;0;1;2;0;0;0;
;0 - 4 anos;H;2021;106;98;8;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;6;0;1;0;5;0;0;0;0;0;0;0;0;
;;M;2021;99;94;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;0;5;0;0;0;0;0;0;0;0;
;5 - 9 anos;H;2021;115;102;13;3;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;2;0;0;0;0;8;0;0;0;8;0;0;0;0;0;0;0;0;
;;M;2021;109;96;13;4;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;8;0;0;0;8;0;1;0;0;1;0;0;0;
;10 - 14 anos;H;2021;144;135;9;3;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;0;6;0;0;0;0;0;0;0;0;
;;M;2021;137;128;9;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;6;0;0;0;6;0;0;0;0;0;0;0;0;
;15 - 19 anos;H;2021;154;143;11;2;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;8;0;0;0;8;0;0;0;0;0;0;0;0;
;;M;2021;150;138;12;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;9;0;0;0;9;0;0;0;0;0;0;0;0;
;20 - 24 anos;H;2021;150;123;27;3;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;22;0;0;0;22;0;1;0;0;0;1;0;0;
;;M;2021;124;105;19;2;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;17;0;0;0;17;0;0;0;0;0;0;0;0;
;25 - 29 anos;H;2021;140;100;40;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3;0;1;0;1;1;0;29;0;0;0;29;0;6;0;0;0;6;0;0;
;;M;2021;119;93;26;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;1;0;1;0;0;0;0;20;0;0;0;20;0;0;0;0;0;0;0;0;
;30 - 34 anos;H;2021;118;89;29;9;0;0;0;0;0;1;0;0;0;2;0;0;0;0;2;2;1;0;0;1;0;0;0;16;0;0;0;15;1;3;0;0;1;2;0;0;
;;M;2021;116;84;32;7;1;0;0;0;0;0;0;0;0;2;0;1;0;0;3;0;2;1;1;0;0;0;0;21;0;0;0;19;2;2;0;0;1;0;0;0;
;35 - 39 anos;H;2021;129;108;21;6;0;0;0;0;0;1;0;0;0;1;0;2;0;0;0;0;1;0;1;0;0;0;0;12;0;0;0;11;1;2;0;0;0;2;0;0;
;;M;2021;171;135;36;6;1;1;0;0;0;1;1;0;0;0;0;0;0;0;0;2;1;0;1;0;0;0;0;29;0;1;0;27;1;0;0;0;0;0;0;0;
;40 - 44 anos;H;2021;175;148;27;7;1;1;0;0;0;1;0;0;0;1;0;0;0;0;0;2;0;0;0;0;0;0;0;20;0;0;0;20;0;0;0;0;0;0;0;0;
