
Quadro extraído em 22 de Fevereiro de 2025 (12:03:56)
http://www.ine.pt



Local de residência à data dos Censos [2021] (NUTS - 2024);Grupo etário;Sexo;Período de referência dos dados;População residente (N.º) por Local de residência à data dos Censos [2021] (NUTS - 2024), Sexo, Grupo etário e Naturalidade (País) -  Decenal;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;Naturalidade (País);;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;Total;Portuguesa;Estrangeira;Europa;Alemanha;Áustria;Bélgica;Bulgária;Espanha;França;Irlanda;Itália;Luxemburgo;Países Baixos;Polónia;Roménia;Suécia;Federação da Rússia;Suíça;Ucrânia;África;África do Sul;Angola;Cabo Verde;Guiné-Bissau;Moçambique;São Tomé e Príncipe;América;Canadá;Estados Unidos da América;Argentina;Brasil;Venezuela;Ásia;Bangladeche;China;Índia;Nepal;Paquistão;Oceânia;
;;;;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;N.º ;
;45 - 49 anos;H;2021;1032;876;156;39;2;0;2;0;5;14;0;3;0;0;0;2;0;0;1;3;79;2;41;5;3;27;0;31;0;3;0;26;1;7;0;2;1;1;1;0;
;;M;2021;1220;967;253;52;11;0;1;0;6;12;0;2;0;1;1;1;1;1;1;4;128;3;72;7;1;40;2;61;1;1;1;53;1;11;0;7;1;0;0;1;
;50 - 54 anos;H;2021;949;780;169;29;6;0;1;0;2;9;0;3;0;0;0;1;0;0;1;2;101;3;54;5;4;29;2;27;0;2;0;21;2;12;2;5;1;0;0;0;
;;M;2021;1067;854;213;39;3;0;0;0;4;9;1;3;0;3;0;3;0;3;1;3;115;6;48;7;3;44;4;56;0;1;1;50;3;3;0;1;0;0;0;0;
;55 - 59 anos;H;2021;905;767;138;17;2;0;1;0;3;2;0;1;0;0;0;3;0;0;0;2;94;0;55;2;2;27;4;19;0;1;0;17;1;7;0;1;4;0;0;1;
;;M;2021;1101;929;172;23;0;0;0;0;5;2;0;2;0;0;0;1;0;3;1;7;92;0;46;13;4;25;2;48;0;1;0;43;4;9;0;5;1;0;0;0;
;60 - 64 anos;H;2021;797;711;86;8;1;0;2;0;2;0;0;0;0;1;0;1;0;0;0;0;63;0;35;2;1;23;2;9;0;2;0;5;0;6;0;1;2;0;0;0;
;;M;2021;1080;926;154;15;0;0;1;1;3;2;0;2;0;0;0;1;0;1;0;2;98;0;54;8;2;31;0;30;0;3;1;26;0;11;0;3;2;0;1;0;
;65 - 69 anos;H;2021;774;695;79;11;1;0;1;0;3;1;0;1;0;1;0;0;1;0;0;0;52;0;19;4;3;23;1;13;1;1;0;8;0;3;0;0;1;0;0;0;
;;M;2021;1029;907;122;15;0;0;1;0;1;4;0;2;0;0;0;0;2;1;0;3;80;0;33;11;2;28;3;21;1;0;0;17;1;6;0;0;3;0;0;0;
;70 - 74 anos;H;2021;678;608;70;8;0;0;1;1;1;2;0;0;0;0;0;0;1;1;0;0;52;1;24;5;0;16;2;8;0;0;1;6;0;1;0;0;0;0;0;1;
;;M;2021;1063;964;99;14;1;0;2;0;5;1;0;1;0;0;0;0;1;0;0;1;68;1;28;10;0;25;4;12;0;0;0;12;0;5;0;0;0;0;0;0;
;75 - 79 anos;H;2021;536;494;42;7;0;0;0;0;3;1;0;0;0;0;0;0;0;0;0;0;29;0;12;6;0;9;0;3;0;0;0;2;0;3;0;0;1;0;0;0;
;;M;2021;857;779;78;11;1;0;0;0;5;1;0;1;0;0;0;0;1;0;1;1;49;0;25;6;1;16;0;13;0;2;0;10;0;5;0;0;4;0;0;0;
;80 - 84 anos;H;2021;398;373;25;4;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;19;0;9;3;0;5;1;1;0;0;0;1;0;1;0;0;0;0;0;0;
;;M;2021;810;739;71;13;3;0;0;0;7;2;0;0;0;0;0;0;0;0;0;0;44;0;21;6;0;12;0;8;0;0;0;8;0;6;0;0;3;0;0;0;
;85 e mais anos;H;2021;551;526;25;4;1;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;15;0;5;4;0;6;0;3;0;0;0;3;0;3;0;0;3;0;0;0;
;;M;2021;1541;1445;96;17;2;0;0;0;14;0;0;1;0;0;0;0;0;0;0;0;56;0;32;4;0;14;2;11;0;1;0;10;0;12;0;2;4;0;0;0;
110655: Areeiro;Total;H;2021;9653;8109;1544;335;28;5;8;1;45;71;2;47;3;11;2;15;0;3;14;24;546;11;213;64;27;176;14;360;0;8;6;326;6;302;94;66;54;61;9;1;
;;M;2021;11507;9820;1687;329;22;2;9;3;45;66;2;31;4;9;10;17;2;12;17;23;606;9;277;75;28;172;20;540;7;13;6;487;9;211;15;69;58;34;0;1;
;0 - 4 anos;H;2021;473;456;17;8;1;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;2;0;0;1;1;0;0;6;0;1;0;5;0;1;1;0;0;0;0;0;
;;M;2021;414;405;9;5;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;2;0;0;0;2;0;1;0;0;0;0;0;0;
;5 - 9 anos;H;2021;455;425;30;11;0;0;0;0;3;3;0;0;0;1;0;0;0;0;0;0;4;1;1;0;1;1;0;12;0;0;0;10;0;3;0;1;1;1;0;0;
;;M;2021;474;445;29;6;1;0;1;0;0;1;0;0;0;1;0;0;0;0;1;0;10;1;4;0;2;2;0;10;0;1;0;9;0;3;0;0;2;0;0;0;
;10 - 14 anos;H;2021;483;453;30;5;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;1;17;0;6;4;4;0;1;3;0;0;0;3;0;4;0;1;2;1;0;1;
;;M;2021;480;446;34;6;1;0;0;0;1;3;0;0;0;0;0;0;0;0;0;0;9;0;6;0;3;0;0;15;0;1;0;13;0;4;1;2;0;1;0;0;
;15 - 19 anos;H;2021;508;470;38;10;1;0;0;0;0;4;0;0;0;1;0;1;0;0;0;1;14;0;7;3;2;1;0;8;0;0;0;8;0;6;2;4;0;0;0;0;
;;M;2021;517;473;44;6;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;8;0;2;2;3;0;1;21;0;3;0;18;0;9;3;2;1;0;0;0;
;20 - 24 anos;H;2021;594;494;100;15;2;0;0;0;1;3;0;1;0;1;0;0;0;0;2;2;27;0;11;6;4;3;2;27;0;1;0;24;0;31;12;8;2;8;0;0;
;;M;2021;598;508;90;16;0;0;0;0;1;2;0;0;0;2;0;1;0;1;2;3;15;1;5;6;0;3;0;43;0;4;0;37;1;16;1;10;1;1;0;0;
;25 - 29 anos;H;2021;738;550;188;52;3;0;2;0;9;8;0;11;0;1;1;1;0;1;1;2;15;2;5;3;1;1;1;55;0;2;0;51;0;66;31;8;4;16;3;0;
;;M;2021;693;522;171;50;1;1;3;0;4;11;0;13;1;3;3;1;0;2;3;1;14;0;7;3;1;1;2;83;0;1;1;76;3;24;6;6;2;5;0;0;
;30 - 34 anos;H;2021;707;534;173;42;3;1;1;0;8;7;0;10;1;0;1;0;0;0;5;3;15;0;2;4;0;1;2;62;0;1;1;59;1;54;24;6;4;16;1;0;
;;M;2021;721;547;174;40;2;0;0;2;3;8;1;7;0;2;3;2;0;3;1;1;18;0;6;5;1;3;0;78;1;1;2;68;2;37;1;12;4;16;0;1;
;35 - 39 anos;H;2021;673;523;150;38;3;0;3;0;6;7;0;11;1;0;0;1;0;0;0;0;15;3;2;2;2;3;1;57;0;1;3;48;2;40;16;7;4;10;1;0;
;;M;2021;687;536;151;30;1;1;0;0;3;2;1;6;1;0;3;3;0;0;1;2;16;2;2;5;1;3;2;79;2;1;0;73;0;26;2;4;7;9;0;0;
;40 - 44 anos;H;2021;706;564;142;33;3;2;0;0;5;5;1;1;1;0;0;3;0;1;0;5;35;1;6;5;3;14;1;49;0;0;1;44;1;25;5;4;9;7;0;0;
;;M;2021;785;652;133;40;5;0;1;1;6;7;0;2;1;0;1;3;1;2;2;5;31;1;9;5;2;8;1;47;2;0;1;43;0;15;1;7;5;1;0;0;
;45 - 49 anos;H;2021;743;594;149;36;2;0;0;1;3;11;0;5;0;3;0;1;0;0;0;4;76;3;40;5;2;22;0;22;0;0;0;20;2;15;2;9;2;0;1;0;
;;M;2021;794;644;150;25;3;0;0;0;2;9;0;1;0;0;0;1;0;1;2;0;76;1;36;2;5;30;2;34;1;0;1;31;0;15;0;6;4;0;0;0;
;50 - 54 anos;H;2021;605;472;133;23;3;0;0;0;0;7;1;1;0;1;0;5;0;0;1;1;81;1;37;4;2;33;3;19;0;2;1;16;0;10;1;4;2;1;0;0;
;;M;2021;706;550;156;29;3;0;1;0;4;9;0;1;0;0;0;3;1;0;0;4;73;1;29;5;3;32;1;41;0;0;0;36;1;13;0;6;4;0;0;0;
;55 - 59 anos;H;2021;565;463;102;14;3;1;0;0;1;4;0;0;0;0;0;1;0;0;0;1;64;0;30;3;4;24;0;14;0;0;0;14;0;10;0;7;1;0;1;0;
;;M;2021;746;601;145;18;0;0;0;0;2;2;0;0;0;0;0;2;0;1;1;3;82;0;44;8;4;22;3;32;0;0;0;30;2;13;0;8;4;0;0;0;
;60 - 64 anos;H;2021;499;397;102;13;2;0;1;0;1;3;0;0;0;1;0;1;0;1;0;1;64;0;21;4;0;34;1;14;0;0;0;13;0;11;0;3;5;0;0;0;
;;M;2021;734;624;110;11;1;0;1;0;1;1;0;0;0;1;0;1;0;0;0;1;70;0;30;8;3;24;3;24;1;1;0;22;0;5;0;1;3;0;0;0;
;65 - 69 anos;H;2021;518;438;80;15;0;0;1;0;3;4;0;2;0;1;0;0;0;0;1;3;52;0;18;7;1;16;2;6;0;0;0;6;0;7;0;1;4;0;1;0;
;;M;2021;667;574;93;11;0;0;2;0;2;2;0;0;0;0;0;0;0;0;0;3;52;1;27;7;0;13;2;15;0;0;0;15;0;15;0;2;10;1;0;0;
;70 - 74 anos;H;2021;487;447;40;9;0;1;0;0;1;3;0;1;0;0;0;0;0;0;1;0;21;0;11;5;0;5;0;2;0;0;0;2;0;8;0;2;5;1;0;0;
;;M;2021;685;630;55;5;0;0;0;0;4;1;0;0;0;0;0;0;0;0;0;0;37;0;20;4;0;10;1;7;0;0;0;7;0;6;0;2;4;0;0;0;
;75 - 79 anos;H;2021;333;303;30;5;0;0;0;0;0;2;0;1;0;0;0;0;0;0;2;0;14;0;4;1;0;7;0;4;0;0;0;3;0;7;0;1;5;0;1;0;
;;M;2021;542;500;42;7;0;0;0;0;3;2;0;0;0;0;0;0;0;0;1;0;26;0;17;3;0;3;1;3;0;0;1;2;0;6;0;1;5;0;0;0;
;80 - 84 anos;H;2021;280;263;17;3;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;10;0;5;0;0;5;0;0;0;0;0;0;0;4;0;0;4;0;0;0;
;;M;2021;462;431;31;9;1;0;0;0;2;2;0;1;0;0;0;0;0;1;2;0;19;0;9;6;0;4;0;3;0;0;0;3;0;0;0;0;0;0;0;0;
;85 e mais anos;H;2021;286;263;23;3;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;20;0;7;7;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
;;M;2021;802;732;70;15;1;0;0;0;6;3;0;0;0;0;0;0;0;1;1;0;49;1;23;6;0;14;1;3;0;0;0;2;0;3;0;0;2;0;0;0;
110656: Arroios;Total;H;2021;16372;10912;5460;1189;105;5;31;11;125;297;14;164;4;22;8;52;15;15;41;79;937;15;319;106;116;159;37;1318;13;57;20;1120;33;2001;765;162;203;694;86;15;
;;M;2021;16930;12552;4378;1180;112;8;32;13;137;242;3;177;5;15;36;60;17;29;24;95;778;26;346;105;47;155;33;1473;8;37;24;1307;27;936;116;170;70;458;18;11;
;0 - 4 anos;H;2021;629;569;60;27;2;0;2;0;1;5;0;2;0;0;0;0;0;0;2;1;3;0;0;0;0;1;2;13;1;2;0;7;1;17;9;1;0;3;1;0;
;;M;2021;686;647;39;16;1;0;0;0;1;7;0;0;0;0;0;0;0;0;2;0;5;1;2;0;0;1;0;10;0;0;0;10;0;8;2;1;1;2;1;0;
;5 - 9 anos;H;2021;577;476;101;33;2;1;2;0;2;10;2;2;0;0;0;0;0;1;0;0;11;0;6;2;1;1;0;25;0;2;0;22;0;32;4;4;1;16;3;0;
;;M;2021;549;470;79;28;2;1;1;0;2;6;0;1;0;0;0;1;0;0;4;1;6;0;1;0;2;0;1;27;0;2;0;24;0;18;4;4;0;9;1;0;
;10 - 14 anos;H;2021;529;445;84;21;1;0;1;0;3;4;1;4;0;0;0;2;0;0;1;1;10;0;6;2;2;0;0;24;0;3;0;20;0;29;10;5;2;10;0;0;
;;M;2021;486;407;79;16;0;0;0;0;3;4;0;1;0;0;0;2;0;0;0;0;7;1;1;1;1;1;1;25;0;1;0;22;0;31;8;7;2;12;1;0;
;15 - 19 anos;H;2021;550;409;141;27;2;0;3;0;4;6;0;4;0;1;0;2;0;0;1;2;31;1;5;4;7;4;2;32;0;0;0;29;1;51;9;4;3;25;5;0;
;;M;2021;550;433;117;26;4;0;2;0;1;7;1;3;0;2;0;1;1;0;1;0;23;0;9;4;3;2;2;40;0;2;0;35;0;28;3;5;3;12;0;0;
;20 - 24 anos;H;2021;1073;618;455;79;11;0;3;1;5;16;0;9;1;0;0;5;1;0;7;6;84;3;25;7;13;8;3;115;1;1;0;104;4;177;66;14;28;61;3;0;
;;M;2021;962;603;359;94;18;1;1;0;6;15;0;20;0;5;3;4;0;2;1;9;53;5;23;8;4;5;3;121;0;2;0;111;4;91;24;10;4;45;0;0;
;25 - 29 anos;H;2021;1898;957;941;195;25;0;5;0;21;38;1;37;2;5;1;5;3;7;14;7;66;1;9;12;15;7;3;264;1;11;3;233;7;414;161;16;50;162;15;2;
;;M;2021;1650;955;695;226;21;1;8;1;31;38;1;46;2;3;8;4;2;8;5;12;51;5;11;7;6;5;4;248;1;7;5;215;9;168;19;16;15;103;2;2;
;30 - 34 anos;H;2021;1853;921;932;169;11;1;3;0;16;42;1;36;0;5;2;8;0;5;6;7;59;1;13;8;11;2;2;268;1;3;5;232;4;433;195;20;40;153;13;3;
;;M;2021;1577;873;704;198;13;2;9;0;16;37;0;40;0;2;10;13;1;6;2;14;41;1;10;11;6;2;2;270;0;5;5;240;5;194;29;19;8;126;2;1;
;35 - 39 anos;H;2021;1652;897;755;147;6;1;2;2;16;44;1;25;0;3;0;7;2;0;2;8;52;3;15;4;9;0;2;195;3;7;2;173;7;358;163;25;21;125;13;3;
;;M;2021;1350;811;539;160;15;1;4;4;16;30;0;30;2;0;4;9;1;2;2;9;25;5;7;3;2;1;1;205;0;5;4;179;3;148;16;26;8;79;2;1;
;40 - 44 anos;H;2021;1433;869;564;133;14;2;4;1;16;39;2;16;1;1;3;5;0;0;1;9;59;2;12;10;9;7;1;139;2;6;4;114;4;231;96;17;20;74;15;2;
;;M;2021;1212;839;373;109;12;0;3;1;15;22;0;19;1;0;5;6;1;1;1;9;37;2;14;6;5;3;3;141;2;3;3;127;1;85;8;20;6;37;2;1;
;45 - 49 anos;H;2021;1198;754;444;122;9;0;1;2;15;30;4;15;0;1;0;9;0;0;3;7;123;1;64;4;11;25;4;86;0;2;2;71;1;113;30;18;9;43;6;0;
;;M;2021;1112;772;340;79;9;2;1;0;9;20;0;5;0;2;1;7;3;2;2;8;91;1;53;8;0;19;6;109;2;2;2;99;2;58;2;25;3;16;1;3;
;50 - 54 anos;H;2021;946;632;314;74;9;0;3;1;5;27;1;1;0;2;2;4;1;1;0;7;124;2;59;5;10;27;3;51;3;5;1;38;0;63;14;18;6;13;6;2;
;;M;2021;940;662;278;73;8;0;1;3;9;20;1;1;0;0;0;8;2;3;0;5;81;2;38;8;5;24;1;92;1;1;1;87;0;31;0;12;5;5;1;1;
;55 - 59 anos;H;2021;818;598;220;50;9;0;0;0;6;7;0;3;0;1;0;2;2;1;1;9;92;0;36;8;9;23;3;42;0;3;0;35;2;34;5;11;7;4;1;2;
;;M;2021;853;654;199;35;1;0;0;2;4;6;0;2;0;0;1;2;3;2;2;8;78;2;37;5;5;22;3;63;1;1;1;57;2;22;1;10;3;4;1;1;
;60 - 64 anos;H;2021;674;517;157;44;3;0;0;3;6;8;1;1;0;1;0;2;1;0;1;7;69;0;22;14;6;13;3;28;1;5;0;19;1;16;3;5;3;0;1;0;
;;M;2021;870;666;204;45;5;0;0;1;2;10;0;4;0;0;1;0;1;1;0;16;83;0;44;12;6;17;2;56;0;2;0;50;0;20;0;8;3;1;2;0;
;65 - 69 anos;H;2021;665;547;118;25;0;0;0;1;4;7;0;2;0;1;0;1;2;0;0;4;62;0;19;15;7;9;4;19;0;3;0;14;1;12;0;2;1;3;3;0;
;;M;2021;799;677;122;24;0;0;1;0;2;6;0;2;0;1;0;3;1;1;0;3;52;1;21;8;1;14;3;29;0;1;2;22;1;16;0;4;1;5;0;1;
;70 - 74 anos;H;2021;643;554;89;25;0;0;1;0;4;7;0;6;0;0;0;0;1;0;2;3;42;0;10;4;5;16;1;11;0;3;2;5;0;10;0;2;6;1;1;1;
;;M;2021;913;819;94;16;3;0;0;1;2;4;0;1;0;0;1;0;1;0;2;1;50;0;31;4;0;12;0;20;1;3;0;15;0;8;0;0;4;2;1;0;
;75 - 79 anos;H;2021;494;448;46;11;0;0;1;0;0;5;0;0;0;1;0;0;2;0;0;0;29;0;12;2;0;9;3;2;0;0;0;2;0;4;0;0;2;1;0;0;
;;M;2021;707;660;47;8;0;0;0;0;1;5;0;1;0;0;0;0;0;1;0;0;27;0;10;6;1;9;0;10;0;0;1;7;0;2;0;0;1;0;0;0;
;80 - 84 anos;H;2021;363;344;19;6;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;1;7;0;1;2;1;2;1;2;0;1;1;0;0;4;0;0;2;0;0;0;
;;M;2021;697;655;42;10;0;0;0;0;5;3;0;0;0;0;1;0;0;0;0;0;25;0;15;1;0;8;0;2;0;0;0;2;0;5;0;3;2;0;0;0;
;85 e mais anos;H;2021;377;357;20;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;14;1;5;3;0;5;0;2;0;0;0;2;0;3;0;0;2;0;0;0;
;;M;2021;1017;949;68;17;0;0;1;0;12;2;0;1;0;0;1;0;0;0;0;0;43;0;19;13;0;10;1;5;0;0;0;5;0;3;0;0;1;0;1;0;
110657: Avenidas Novas;Total;H;2021;10645;8835;1810;455;47;2;14;1;75;123;7;42;5;12;2;8;2;8;16;14;534;8;248;78;15;135;16;637;11;60;11;513;22;181;26;48;20;25;3;3;
;;M;2021;12616;10308;2308;537;38;0;20;3;101;125;2;40;11;9;15;11;4;15;26;28;759;17;366;123;18;182;22;819;11;48;11;687;31;193;14;61;22;19;2;0;
;0 - 4 anos;H;2021;542;509;33;16;0;0;0;0;6;3;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;13;0;2;1;10;0;3;0;0;0;0;0;0;
;;M;2021;492;450;42;14;0;0;3;0;1;0;0;0;1;0;0;0;0;1;2;2;3;0;3;0;0;0;0;18;0;6;0;11;0;7;1;1;0;0;0;0;
;5 - 9 anos;H;2021;555;471;84;24;2;0;0;0;10;4;0;1;0;0;0;0;0;1;0;0;14;1;12;1;0;0;0;36;0;6;1;29;0;10;0;1;0;4;0;0;
;;M;2021;496;443;53;12;1;0;0;0;3;0;0;0;1;1;0;0;0;0;1;0;9;3;5;0;0;0;0;23;0;5;0;17;0;9;2;3;0;0;0;0;
;10 - 14 anos;H;2021;471;430;41;15;0;0;1;0;3;6;1;0;0;0;0;0;0;1;1;0;11;1;7;0;0;1;0;15;0;3;1;11;0;0;0;0;0;0;0;0;
;;M;2021;491;429;62;22;3;0;2;0;7;3;0;1;2;0;1;0;0;0;0;0;13;0;10;1;0;1;1;23;0;2;0;21;0;4;0;1;0;0;0;0;
;15 - 19 anos;H;2021;537;478;59;15;1;0;1;0;2;8;0;0;0;0;0;0;0;0;1;0;10;1;6;2;0;0;0;30;0;3;0;27;0;4;1;2;0;0;0;0;
;;M;2021;535;476;59;10;2;0;0;0;0;3;0;0;1;0;0;0;0;0;2;0;21;0;13;3;0;5;0;22;0;2;0;19;1;6;0;1;0;2;1;0;
;20 - 24 anos;H;2021;665;558;107;19;2;0;3;0;1;5;0;3;1;1;0;0;0;0;0;0;21;0;8;4;0;6;1;49;1;3;0;43;2;18;2;9;0;2;0;0;
;;M;2021;743;595;148;42;3;0;2;0;6;8;0;3;3;3;2;0;1;0;1;3;21;0;7;4;0;9;1;64;0;3;0;55;5;21;2;7;1;3;0;0;
;25 - 29 anos;H;2021;838;663;175;49;4;0;2;0;5;15;0;5;1;2;1;0;0;0;5;3;14;1;3;3;1;3;1;86;5;3;0;67;7;26;4;7;5;2;0;0;
;;M;2021;874;634;240;77;3;0;3;1;15;12;0;11;3;0;5;2;0;1;3;3;29;2;13;6;1;2;1;109;3;5;1;92;5;25;3;10;3;1;0;0;
;30 - 34 anos;H;2021;796;604;192;49;4;1;0;1;7;9;0;10;0;3;1;2;0;3;2;1;13;0;4;4;1;0;2;93;0;7;1;75;3;36;11;7;0;8;2;1;
;;M;2021;801;585;216;55;3;0;1;0;10;10;0;5;0;1;3;2;0;5;4;3;20;0;8;6;1;1;0;114;1;2;2;98;2;27;4;8;2;8;0;0;
;35 - 39 anos;H;2021;751;586;165;41;6;1;1;0;7;14;0;3;0;0;0;1;0;1;0;1;22;1;6;5;3;2;1;84;1;4;0;74;3;18;4;3;1;5;0;0;
;;M;2021;814;618;196;44;6;0;0;1;9;7;0;4;0;1;1;3;0;3;1;2;31;4;12;4;3;4;0;101;2;4;1;87;4;20;1;4;0;4;1;0;
;40 - 44 anos;H;2021;773;644;129;41;5;0;1;0;9;10;0;2;0;2;0;4;1;0;1;0;15;0;6;3;0;5;0;60;1;7;3;47;1;13;2;3;1;2;0;0;
;;M;2021;831;652;179;44;3;0;0;1;7;11;0;4;0;0;1;2;1;1;3;0;38;2;19;6;2;6;3;82;2;4;3;71;1;15;0;5;1;1;0;0;
;45 - 49 anos;H;2021;764;608;156;44;7;0;0;0;4;13;1;2;0;2;0;1;0;1;1;1;59;1;35;3;2;15;1;41;1;2;1;31;4;12;0;6;0;2;0;0;
;;M;2021;808;595;213;50;5;0;1;0;7;19;0;3;0;0;0;0;1;1;3;1;86;3;47;8;1;24;3;68;1;2;2;59;3;9;0;5;0;0;0;0;
;50 - 54 anos;H;2021;675;516;159;52;5;0;1;0;6;17;2;3;2;1;0;0;0;0;1;3;73;2;30;3;1;32;2;24;0;1;1;22;0;9;1;7;0;0;1;1;
;;M;2021;820;638;182;41;4;0;1;0;7;15;1;2;0;0;1;1;0;0;0;5;81;1;35;17;3;21;1;45;0;1;0;38;5;15;0;9;1;0;0;0;
;55 - 59 anos;H;2021;676;537;139;26;6;0;1;0;5;3;0;2;0;0;0;0;0;1;0;3;69;0;44;4;2;14;1;31;1;4;1;24;1;12;0;3;1;0;0;1;
;;M;2021;745;576;169;24;1;0;1;0;5;7;0;2;0;0;0;0;0;1;3;2;90;0;40;17;1;24;2;47;1;2;0;40;2;8;1;3;0;0;0;0;
;60 - 64 anos;H;2021;560;456;104;14;0;0;0;0;3;2;1;2;0;0;0;0;0;0;1;1;63;0;30;8;1;19;1;22;0;4;1;16;0;5;0;0;3;0;0;0;
;;M;2021;750;614;136;18;1;0;1;0;4;3;0;0;0;0;0;0;0;0;0;5;77;0;38;14;1;23;0;37;0;5;0;28;1;4;0;1;2;0;0;0;
;65 - 69 anos;H;2021;527;426;101;22;2;0;1;0;3;6;2;4;0;0;0;0;1;0;1;0;58;0;21;16;0;16;3;17;0;5;0;11;0;4;1;0;1;0;0;0;
;;M;2021;689;562;127;18;1;0;2;0;3;4;0;0;0;2;1;0;0;1;1;1;74;0;31;13;2;22;3;29;0;4;1;20;1;6;0;0;2;0;0;0;
;70 - 74 anos;H;2021;517;435;82;15;2;0;1;0;1;5;0;4;0;0;0;0;0;0;0;1;45;0;15;11;1;13;2;18;1;3;0;12;1;4;0;0;1;0;0;0;
;;M;2021;680;582;98;16;0;0;1;0;1;6;0;2;0;0;0;0;0;1;2;1;59;1;28;10;1;15;2;18;1;0;0;15;1;5;0;2;1;0;0;0;
;75 - 79 anos;H;2021;376;339;37;7;0;0;1;0;1;1;0;0;0;1;0;0;0;0;1;0;14;0;6;4;1;2;0;11;0;0;0;10;0;5;0;0;5;0;0;0;
;;M;2021;602;540;62;12;1;0;0;0;1;6;0;1;0;1;0;0;1;0;0;0;37;0;16;6;2;9;3;10;0;0;1;8;0;3;0;0;3;0;0;0;
;80 - 84 anos;H;2021;302;277;25;5;1;0;0;0;1;2;0;1;0;0;0;0;0;0;0;0;17;0;8;2;1;5;1;2;0;1;0;1;0;1;0;0;1;0;0;0;
;;M;2021;572;522;50;20;1;0;1;0;5;7;1;0;0;0;0;1;0;0;0;0;22;1;12;2;0;5;1;2;0;0;0;2;0;6;0;1;4;0;0;0;
;85 e mais anos;H;2021;320;298;22;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;15;0;6;5;1;2;0;5;0;2;0;3;0;1;0;0;1;0;0;0;
;;M;2021;873;797;76;18;0;0;1;0;10;4;0;2;0;0;0;0;0;0;0;0;48;0;29;6;0;11;1;7;0;1;0;6;0;3;0;0;2;0;0;0;
110607: Beato;Total;H;2021;5786;4697;1089;244;18;1;9;7;16;41;0;21;1;1;1;40;2;7;6;43;288;2;103;55;37;52;14;276;3;3;3;250;11;280;81;16;77;84;12;1;
;;M;2021;6397;5363;1034;225;15;2;1;12;27;38;1;12;1;1;5;28;2;13;3;37;308;6;131;71;21;54;18;355;4;3;1;315;15;146;22;23;33;58;3;0;
;0 - 4 anos;H;2021;219;217;2;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;
;;M;2021;226;221;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;0;0;0;3;0;1;0;0;1;0;0;0;
;5 - 9 anos;H;2021;227;209;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;4;1;0;0;0;7;0;1;0;6;0;6;1;1;1;2;1;0;
;;M;2021;204;185;19;2;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;5;0;3;0;1;0;1;6;0;0;0;6;0;6;1;1;1;2;1;0;
;10 - 14 anos;H;2021;249;224;25;3;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;5;0;5;0;0;0;0;11;0;1;0;9;1;6;2;0;2;2;0;0;
;;M;2021;226;208;18;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;8;1;3;2;1;0;1;7;0;0;0;7;0;2;1;0;1;0;0;0;
;15 - 19 anos;H;2021;280;247;33;7;1;0;0;1;0;0;0;0;0;0;0;5;0;0;0;0;11;0;2;2;3;1;2;11;0;0;0;11;0;4;0;0;1;3;0;0;
;;M;2021;236;208;28;3;0;0;0;2;0;0;0;0;0;0;0;0;0;1;0;0;10;0;3;5;0;2;0;10;0;0;0;9;1;5;2;1;1;1;0;0;
;20 - 24 anos;H;2021;342;254;88;24;1;0;0;1;3;1;0;4;0;0;0;3;0;2;0;6;19;0;4;7;4;1;1;25;0;0;0;21;3;20;7;0;6;5;1;0;
;;M;2021;290;232;58;15;0;0;0;1;4;2;0;1;0;1;0;1;0;1;0;1;8;0;5;2;1;0;0;27;0;0;0;24;1;8;2;0;1;4;0;0;
